retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
tfidf_cross_encoder,5ab8688b55429934fafe6daa,"[""5ab8688b55429934fafe6daa::doc_2::Maurice Ward"", ""5ab8688b55429934fafe6daa::doc_5::Starlite"", ""5ab8688b55429934fafe6daa::doc_0::William Levett (baron)"", ""5ab8688b55429934fafe6daa::doc_1::Nidderdale Museum"", ""5ab8688b55429934fafe6daa::doc_9::Norman Yardley"", ""5ab8688b55429934fafe6daa::doc_4::University of Leeds"", ""5ab8688b55429934fafe6daa::doc_7::History of the East Riding of Yorkshire"", ""5ab7c1a955429928e1fe38c8::doc_7::Cressida Bonas"", ""5a74c85055429916b0164218::doc_3::William Bonfield"", ""5ab8688b55429934fafe6daa::doc_3::West Yorkshire Association Football League""]","[3.039415, 2.006477, -5.140041, -6.311315, -8.443891, -8.515881, -8.777609, -9.204674, -9.319678, -9.371022]",1.0,1.0,1.0
tfidf_cross_encoder,5a7a3a945542996a35c17147,"[""5a7a3a945542996a35c17147::doc_3::One Raffles Place"", ""5a7a3a945542996a35c17147::doc_7::Republic Plaza (Singapore)"", ""5a7a3a945542996a35c17147::doc_4::CapitaGreen"", ""5a7a3a945542996a35c17147::doc_1::One Raffles Link"", ""5a7a3a945542996a35c17147::doc_5::Chevron House"", ""5a7a3a945542996a35c17147::doc_8::One Marina Boulevard"", ""5a7a3a945542996a35c17147::doc_9::Raffles Place"", ""5a7a3a945542996a35c17147::doc_6::Raffles Place MRT Station"", ""5a7a3a945542996a35c17147::doc_0::List of tallest buildings in S\u00e3o Paulo"", ""5a834ed95542990548d0b1ca::doc_8::Flatiron Building""]","[9.874338, 5.985398, 5.248911, 4.321699, 3.722207, 3.651234, 3.536285, 1.634867, -2.778554, -3.390965]",0.613147,1.0,0.5
tfidf_cross_encoder,5ab9b29c554299743d22ebae,"[""5ab9b29c554299743d22ebae::doc_6::Craig v. Boren"", ""5ab9b29c554299743d22ebae::doc_2::United States v. Paramount Pictures, Inc."", ""5ab9b29c554299743d22ebae::doc_0::Block booking"", ""5ab9b29c554299743d22ebae::doc_4::United States v. Binion"", ""5ab9b29c554299743d22ebae::doc_9::Criminal law in the Marshall Court"", ""5ab9b29c554299743d22ebae::doc_1::Baker v. Nelson"", ""5ab9b29c554299743d22ebae::doc_7::City of Norwood v. Horney"", ""5ab9b29c554299743d22ebae::doc_8::Criminal law in the Waite Court"", ""5ab9b29c554299743d22ebae::doc_3::R v Van der Peet"", ""5ab28019554299722f9b4d51::doc_0::Fraley v. Facebook, Inc.""]","[7.462372, 5.64764, -1.484358, -1.793577, -4.16719, -5.490228, -5.697057, -5.823823, -6.425705, -7.087329]",1.0,1.0,1.0
tfidf_cross_encoder,5a8b63fa55429950cd6afcd7,"[""5a8b63fa55429950cd6afcd7::doc_2::Darling's Waterfront Pavilion"", ""5a8b63fa55429950cd6afcd7::doc_4::Concord Pavilion"", ""5a8b63fa55429950cd6afcd7::doc_3::Oleson Park Music Pavilion"", ""5a8b63fa55429950cd6afcd7::doc_8::Corus Quay"", ""5a8b63fa55429950cd6afcd7::doc_9::Grandview Park Music Pavilion"", ""5a8b63fa55429950cd6afcd7::doc_1::Kertha Gosa Pavilion"", ""5a8b63fa55429950cd6afcd7::doc_5::Paulus Hook, Jersey City"", ""5a8b63fa55429950cd6afcd7::doc_0::Silver Line Way (MBTA station)"", ""5a8b63fa55429950cd6afcd7::doc_7::Sala (architecture)"", ""5a8b63fa55429950cd6afcd7::doc_6::Bangor, Maine""]","[7.012011, -0.851056, -1.773375, -2.734595, -2.829165, -3.277818, -3.883195, -4.477574, -6.002876, -7.691891]",0.790386,1.0,1.0
tfidf_cross_encoder,5ade51b45542997c77adedf4,"[""5ade51b45542997c77adedf4::doc_7::2008 Kansas City Wizards season"", ""5ade51b45542997c77adedf4::doc_1::Children's Mercy Park"", ""5ade51b45542997c77adedf4::doc_4::1999 Kansas City Wizards season"", ""5ade51b45542997c77adedf4::doc_9::1998 Kansas City Wizards season"", ""5ade51b45542997c77adedf4::doc_3::1997 Kansas City Wizards season"", ""5ade51b45542997c77adedf4::doc_6::All-time Sporting Kansas City roster"", ""5ade51b45542997c77adedf4::doc_5::MLS Cup 2004"", ""5ade51b45542997c77adedf4::doc_2::CommunityAmerica Ballpark"", ""5ade51b45542997c77adedf4::doc_0::Shawnee Mission District Stadium"", ""5a7166395542994082a3e814::doc_8::History of the Kansas City metropolitan area""]","[4.567791, 3.648499, 2.218453, 1.976079, 1.283475, 1.124689, 0.962041, 0.685956, -0.502943, -2.962028]",0.580279,0.5,1.0
tfidf_cross_encoder,5ae4c49a5542995dadf24400,"[""5ae4c49a5542995dadf24400::doc_6::Henry Hall (American revolution)"", ""5ae4c49a5542995dadf24400::doc_7::John Adlum"", ""5ae4c49a5542995dadf24400::doc_0::Robert Plampin"", ""5ae4c49a5542995dadf24400::doc_1::Historic Camden Revolutionary War Site"", ""5a7a5b3a5542996c55b2dd71::doc_7::Pollokshields Burgh Hall"", ""5abba4855542993f40c73b68::doc_5::Michael C. Hall"", ""5ab2a186554299295394677b::doc_6::Spalding War Memorial"", ""5a80721b554299485f5985ef::doc_0::Livesey Hall War Memorial"", ""5ae4c49a5542995dadf24400::doc_2::Blanket bog"", ""5abf63f15542997ec76fd3ea::doc_7::Russian Civil War""]","[5.128498, -1.849519, -6.279282, -6.809355, -8.168692, -8.554607, -8.718817, -8.812041, -8.845423, -9.169875]",0.613147,1.0,0.5
tfidf_cross_encoder,5a7d3470554299452d57bb56,"[""5a7d3470554299452d57bb56::doc_1::Strip search phone call scam"", ""5a7d3470554299452d57bb56::doc_0::Compliance (film)"", ""5a7d3470554299452d57bb56::doc_6::Jacob D. Robida"", ""5a7d3470554299452d57bb56::doc_7::Part-time job terrorism"", ""5a7d3470554299452d57bb56::doc_2::Devyani Khobragade"", ""5a877e5d5542993e715abf7d::doc_7::It Could Happen to You (1994 film)"", ""5a7d3470554299452d57bb56::doc_5::Police perjury"", ""5a87d8215542994775f60800::doc_2::End of Watch"", ""5a7d3470554299452d57bb56::doc_9::Body cavity search"", ""5a7d3470554299452d57bb56::doc_3::A&amp;W Restaurants""]","[7.117828, 3.523219, -3.769106, -4.374461, -6.251466, -6.703965, -6.997796, -7.506681, -8.104053, -8.540504]",1.0,1.0,1.0
tfidf_cross_encoder,5ae4f2c75542993aec5ec0fb,"[""5ae4f2c75542993aec5ec0fb::doc_6::American Airlines Shuttle"", ""5ae4f2c75542993aec5ec0fb::doc_3::Logan International Airport"", ""5ae4f2c75542993aec5ec0fb::doc_2::Charlotte Douglas International Airport"", ""5ae4f2c75542993aec5ec0fb::doc_8::Denver International Airport"", ""5ae4f2c75542993aec5ec0fb::doc_9::Eastern Air Lines Shuttle"", ""5ab51dae5542991779162d82::doc_0::Grantley Adams International Airport"", ""5ae4f2c75542993aec5ec0fb::doc_1::Pitt Meadows Airport"", ""5ae4f2c75542993aec5ec0fb::doc_5::Townsville Airport"", ""5ab51dae5542991779162d82::doc_7::Bishop International Airport"", ""5ae4f2c75542993aec5ec0fb::doc_7::Dalian Zhoushuizi International Airport""]","[5.066716, 4.164068, -0.236999, -1.055602, -1.893667, -2.938685, -3.327101, -4.153595, -5.113214, -5.190955]",1.0,1.0,1.0
tfidf_cross_encoder,5ab1d7ac554299449642c7e6,"[""5ab1d7ac554299449642c7e6::doc_1::Ehretia"", ""5ab1d7ac554299449642c7e6::doc_0::Xanthoceras"", ""5ac289ff5542996366519a02::doc_7::Be'er Sheva fringe-fingered lizard"", ""5ac289ff5542996366519a02::doc_2::Myiodynastes"", ""5a8e068b5542995085b37384::doc_7::Ferocactus"", ""5abd259d55429924427fcf1a::doc_1::Huernia"", ""5ab642845542995eadeeff8e::doc_5::Caladenia"", ""5ac289ff5542996366519a02::doc_1::Marsilea"", ""5a8e068b5542995085b37384::doc_3::Silene"", ""5adc53f75542996e6852530a::doc_5::Libocedrus""]","[5.649769, 4.835564, -3.795791, -3.836225, -4.403164, -4.41581, -4.709628, -4.793536, -4.829544, -5.426028]",1.0,1.0,1.0
tfidf_cross_encoder,5a85cead5542991dd0999ea9,"[""5a85cead5542991dd0999ea9::doc_5::Frank Thomas (designated hitter)"", ""5a85cead5542991dd0999ea9::doc_9::List of Major League Baseball batting champions"", ""5a85cead5542991dd0999ea9::doc_1::Ron Herbel"", ""5a85cead5542991dd0999ea9::doc_4::Frank Crossin"", ""5a85cead5542991dd0999ea9::doc_2::Dick Kauffman"", ""5a85cead5542991dd0999ea9::doc_0::Jack Fox (baseball)"", ""5a85cead5542991dd0999ea9::doc_7::1921 Detroit Tigers season"", ""5a85cead5542991dd0999ea9::doc_8::Chick Shorten"", ""5a85cead5542991dd0999ea9::doc_6::Germ\u00e1n Barranca"", ""5a7f113d55429934daa2fcbe::doc_6::Babe Ruth""]","[1.250105, -2.392358, -2.668347, -3.986638, -4.219163, -4.267352, -4.676606, -4.975532, -6.013118, -6.265294]",0.613147,1.0,0.5
tfidf_cross_encoder,5a73a7c755429978a71e9068,"[""5a73a7c755429978a71e9068::doc_9::Something There"", ""5a73a7c755429978a71e9068::doc_0::Robby Benson"", ""5a73a7c755429978a71e9068::doc_7::Beauty and the Beast (Disney song)"", ""5a73a7c755429978a71e9068::doc_6::Evermore (Beauty and the Beast song)"", ""5a73a7c755429978a71e9068::doc_8::Paige O'Hara"", ""5a73a7c755429978a71e9068::doc_3::Belle (Disney song)"", ""5a73a7c755429978a71e9068::doc_2::Be Our Guest"", ""5a73a7c755429978a71e9068::doc_4::Belle (Disney)"", ""5a73a7c755429978a71e9068::doc_5::Anna Simpson"", ""5a8979f4554299669944a52e::doc_4::Sela Ward""]","[6.648939, 5.151046, 5.117551, 4.753373, 4.70408, 4.547988, 3.883797, 0.996981, -0.673517, -0.854901]",0.850345,1.0,1.0
tfidf_cross_encoder,5a7f113d55429934daa2fcbe,"[""5a7f113d55429934daa2fcbe::doc_1::Greatest Sports Legends"", ""5a7f113d55429934daa2fcbe::doc_2::Reggie Jackson"", ""5a7f113d55429934daa2fcbe::doc_9::Mickey Mantle"", ""5a7f113d55429934daa2fcbe::doc_6::Babe Ruth"", ""5a7f113d55429934daa2fcbe::doc_3::Charles Teague (baseball)"", ""5a7f113d55429934daa2fcbe::doc_5::Tim Jorgensen"", ""5a7f113d55429934daa2fcbe::doc_4::Dizzy Dean"", ""5a7f113d55429934daa2fcbe::doc_0::Eddy Furniss"", ""5a7f113d55429934daa2fcbe::doc_7::Robin Ventura"", ""5a85cead5542991dd0999ea9::doc_5::Frank Thomas (designated hitter)""]","[3.489652, 2.626582, 2.124808, 1.302183, 0.199042, -0.614438, -0.86836, -1.093729, -1.577905, -2.17519]",1.0,1.0,1.0
tfidf_cross_encoder,5ae6828f5542996d980e7bb9,"[""5ae6828f5542996d980e7bb9::doc_5::Salisbury Woodland Gardens, Blackpool"", ""5ae6828f5542996d980e7bb9::doc_2::Stanley Park, Blackpool"", ""5ae6828f5542996d980e7bb9::doc_6::Double Trouble (U.S. TV series)"", ""5ae6828f5542996d980e7bb9::doc_1::Toby Sibbick"", ""5ae6828f5542996d980e7bb9::doc_4::List of The Thick of It characters"", ""5ae6828f5542996d980e7bb9::doc_9::Sasquatched! The Musical"", ""5ab2a186554299295394677b::doc_9::Forbury Gardens"", ""5ae6828f5542996d980e7bb9::doc_8::Charles de Lorme"", ""5ae6828f5542996d980e7bb9::doc_3::Patan minara"", ""5ae6828f5542996d980e7bb9::doc_0::Conferencier""]","[4.381989, -2.436397, -7.289581, -7.587821, -7.630376, -8.523309, -8.627569, -8.818327, -9.037218, -9.692152]",1.0,1.0,1.0
tfidf_cross_encoder,5ab31864554299233954ff06,"[""5ab31864554299233954ff06::doc_0::Apratim Majumdar"", ""5ab31864554299233954ff06::doc_2::Chander Bari"", ""5ab31864554299233954ff06::doc_6::Udaka vadya"", ""5ab31864554299233954ff06::doc_1::Sarod"", ""5ab31864554299233954ff06::doc_5::Experimental musical instrument"", ""5ab31864554299233954ff06::doc_3::Sousaphone"", ""5ab31864554299233954ff06::doc_8::Asset classes"", ""5ab31864554299233954ff06::doc_7::Keyboard glockenspiel"", ""5a7a0e1e5542990783324e1a::doc_5::Viol"", ""5ab31864554299233954ff06::doc_4::Bukkehorn""]","[6.320595, -2.11173, -5.62891, -5.761422, -6.62925, -6.948299, -7.441941, -8.229582, -8.422137, -8.595266]",0.877215,1.0,1.0
tfidf_cross_encoder,5abe239355429976d4830a7d,"[""5abe239355429976d4830a7d::doc_1::Jamie Harris (actor)"", ""5abe239355429976d4830a7d::doc_0::Usman Ally"", ""5ac2ffbd554299677310267b::doc_2::Mitch Pileggi"", ""5a877e5d5542993e715abf7d::doc_9::The Family Man"", ""5ae0bae555429906c02dab08::doc_8::Robert Belushi"", ""5ab3b0bf5542992ade7c6e39::doc_5::True Lies"", ""5abe239355429976d4830a7d::doc_5::Maurice Walsh"", ""5ab7e4dc5542995dae37e9df::doc_2::Armie Hammer"", ""5ac2ffbd554299677310267b::doc_8::John Pappas"", ""5ac2ffbd554299677310267b::doc_3::John Amos""]","[9.558216, 2.181557, -1.19323, -2.994005, -3.093406, -3.441593, -3.457247, -3.70065, -3.900718, -4.305046]",0.613147,1.0,0.5
tfidf_cross_encoder,5ac2659b55429963665199a1,"[""5ac2659b55429963665199a1::doc_6::Harry Prowell"", ""5ac2659b55429963665199a1::doc_4::10,000 metres"", ""5ac2659b55429963665199a1::doc_5::Brian MacLaren"", ""5ac2659b55429963665199a1::doc_7::Dave Bailey (athlete)"", ""5ac2659b55429963665199a1::doc_0::Ross MacKenzie (athlete)"", ""5ac2659b55429963665199a1::doc_8::Nora Rocha"", ""5ac2659b55429963665199a1::doc_9::2011 Pan American Games"", ""5ac2659b55429963665199a1::doc_1::European 10,000m Cup"", ""5ac2659b55429963665199a1::doc_3::Kavita Tungar"", ""5ac2659b55429963665199a1::doc_2::2015 Pan American Games""]","[4.703558, 0.857696, -0.354458, -0.735297, -0.98581, -1.434618, -4.404444, -5.085613, -5.478227, -5.617466]",1.0,1.0,1.0
tfidf_cross_encoder,5ae058e855429945ae959331,"[""5ae058e855429945ae959331::doc_6::Chrysalis (magazine)"", ""5ae058e855429945ae959331::doc_3::Look (UK magazine)"", ""5ae058e855429945ae959331::doc_7::Rick Wilber"", ""5ae058e855429945ae959331::doc_2::Transition House Association of Nova Scotia"", ""5ae058e855429945ae959331::doc_4::Lifestyle magazine"", ""5ae058e855429945ae959331::doc_0::List of magazines in Malaysia"", ""5ae058e855429945ae959331::doc_8::List of magazines in Portugal"", ""5ae058e855429945ae959331::doc_1::List of magazines in Austria"", ""5ae058e855429945ae959331::doc_9::Surfer hair"", ""5ae058e855429945ae959331::doc_5::Customer magazine""]","[4.414113, 0.187605, -6.214548, -6.240968, -6.243946, -6.437915, -7.481269, -7.868662, -9.463366, -9.498764]",1.0,1.0,1.0
tfidf_cross_encoder,5a7b8749554299294a54a9db,"[""5a7b8749554299294a54a9db::doc_5::Thomas Friedman"", ""5a7b8749554299294a54a9db::doc_3::2011 Pulitzer Prize"", ""5a7b8749554299294a54a9db::doc_4::Henri Bergson"", ""5a7b8749554299294a54a9db::doc_2::Samuel Eliot Morison"", ""5a7b8749554299294a54a9db::doc_8::Moina Mathers"", ""5a7b8749554299294a54a9db::doc_9::Matter and Memory"", ""5a7b8749554299294a54a9db::doc_0::Introduction to Metaphysics (Bergson)"", ""5a7b7ff75542995eb53be93d::doc_6::Penelope Lively"", ""5a7b8749554299294a54a9db::doc_1::Duration (philosophy)"", ""5a7b8749554299294a54a9db::doc_7::Time and Free Will""]","[6.398199, 0.590804, -0.472916, -1.630325, -1.708363, -4.568995, -4.70101, -4.711107, -5.271153, -5.296342]",0.919721,1.0,1.0
tfidf_cross_encoder,5a864ff7554299211dda2af2,"[""5a864ff7554299211dda2af2::doc_4::Yoann Lemoine"", ""5a864ff7554299211dda2af2::doc_6::Blue Jeans (Lana Del Rey song)"", ""5a864ff7554299211dda2af2::doc_7::Yayo (Lana Del Rey song)"", ""5a864ff7554299211dda2af2::doc_3::Video Games (song)"", ""5a864ff7554299211dda2af2::doc_9::Lana Del Rey discography"", ""5a864ff7554299211dda2af2::doc_8::Lana Del Rey videography"", ""5a864ff7554299211dda2af2::doc_0::Lana Del Rey (EP)"", ""5a864ff7554299211dda2af2::doc_5::Lana Del Ray (album)"", ""5a7a455c5542994f819ef1a7::doc_5::George Archainbaud"", ""5a864ff7554299211dda2af2::doc_2::Kill Kill (song)""]","[8.05991, 4.056546, 0.808663, 0.316645, -0.063816, -0.750567, -1.293455, -2.253438, -3.373981, -3.814994]",0.613147,1.0,0.5
dense,5a8e1027554299653c1aa15f,"[""5a8e1027554299653c1aa15f::doc_7::2014 Colorado Buffaloes football team"", ""5a8e1027554299653c1aa15f::doc_9::2014\u201315 Colorado Buffaloes men's basketball team"", ""5a8e1027554299653c1aa15f::doc_3::2015 Colorado Buffaloes football team"", ""5a8e1027554299653c1aa15f::doc_1::2015\u201316 Colorado Buffaloes men's basketball team"", ""5a8e1027554299653c1aa15f::doc_0::2016\u201317 Colorado Buffaloes men's basketball team"", ""5a8e1027554299653c1aa15f::doc_8::2009 Big 12 Conference football season"", ""5a8e1027554299653c1aa15f::doc_4::2012 Colorado Buffaloes football team"", ""5a8e1027554299653c1aa15f::doc_6::2011 Colorado Buffaloes football team"", ""5a8e1027554299653c1aa15f::doc_5::1989 Colorado Buffaloes football team"", ""5a8e1027554299653c1aa15f::doc_2::2009 Colorado Buffaloes football team""]","[0.882324, 0.871582, 0.868164, 0.868164, 0.862305, 0.85498, 0.853516, 0.851074, 0.847656, 0.845215]",0.395647,0.166667,1.0
dense,5ab84bf555429916710eb01f,"[""5ab84bf555429916710eb01f::doc_8::Euromarch\u00e9"", ""5ab84bf555429916710eb01f::doc_4::Carrefour"", ""5ab84bf555429916710eb01f::doc_6::SavaCentre"", ""5ab84bf555429916710eb01f::doc_0::Selver"", ""5ab84bf555429916710eb01f::doc_2::Tesco Extra"", ""5ab84bf555429916710eb01f::doc_9::Lewis's"", ""5ab84bf555429916710eb01f::doc_5::John A. Brown (department store)"", ""5ab84bf555429916710eb01f::doc_3::Tazweed Center"", ""5a86ebac55429960ec39b6d6::doc_9::Mondelez International"", ""5a86ebac55429960ec39b6d6::doc_3::PepsiCo""]","[0.890625, 0.880859, 0.855469, 0.83252, 0.83252, 0.824219, 0.796387, 0.794434, 0.794434, 0.791992]",1.0,1.0,1.0
dense,5a77724455429972597f153e,"[""5a77724455429972597f153e::doc_7::1957 Indianapolis 500"", ""5a77724455429972597f153e::doc_3::Indianapolis Motor Speedway"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5a77724455429972597f153e::doc_5::Orange County Fair Speedway"", ""5a77724455429972597f153e::doc_2::Louis Schwitzer Award"", ""5ab8ee035542991b5579f04b::doc_0::National Hot Rod Reunion"", ""5ae7a8175542993210983ed8::doc_5::Mike Shank"", ""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_6::Johnny Rutherford"", ""5a77724455429972597f153e::doc_0::Subway 400""]","[0.863281, 0.851562, 0.840332, 0.826172, 0.823242, 0.818848, 0.818359, 0.818359, 0.8125, 0.80957]",1.0,1.0,1.0
dense,5a87c13f5542996e4f30890c,"[""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5ab29c24554299449642c932::doc_1::Giuseppe Verdi (film)"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a88d745554299206df2b378::doc_2::Serafino (film)"", ""5ab29c24554299449642c932::doc_9::Verdi, the King of Melody"", ""5a87c13f5542996e4f30890c::doc_4::O mio babbino caro""]","[0.84668, 0.84375, 0.841797, 0.830566, 0.828125, 0.822266, 0.820801, 0.819336, 0.818848, 0.813965]",0.919721,1.0,1.0
dense,5ab96ab755429970cfb8eacd,"[""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_5::Delirium World Tour"", ""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_3::On My Mind (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_8::Something in the Way You Move"", ""5ab96ab755429970cfb8eacd::doc_9::List of songs recorded by Ellie Goulding"", ""5ab96ab755429970cfb8eacd::doc_0::Halcyon (album)"", ""5ab96ab755429970cfb8eacd::doc_6::Flashlight (DJ Fresh song)"", ""5ab96ab755429970cfb8eacd::doc_1::Love Me like You Do"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)""]","[0.900879, 0.864258, 0.86377, 0.850586, 0.842285, 0.836914, 0.824219, 0.813965, 0.806152, 0.802246]",0.877215,1.0,1.0
dense,5a8a43eb5542996c9b8d5e82,"[""5a8a43eb5542996c9b8d5e82::doc_9::Westminster School, Adelaide"", ""5ae2dfd155429928c423951b::doc_9::Yanco Agricultural High School"", ""5a713ea95542994082a3e6e4::doc_0::High Commission of Australia, London"", ""5aba65a055429939ce03dcd2::doc_9::John Hirst (historian)"", ""5ae52c0f5542992663a4f12e::doc_1::Faith Lutheran College, Redlands"", ""5a8a43eb5542996c9b8d5e82::doc_3::Marion, South Australia"", ""5a8a43eb5542996c9b8d5e82::doc_8::Grennaskolan"", ""5a8a43eb5542996c9b8d5e82::doc_5::Concho Indian Boarding School"", ""5ab8688b55429934fafe6daa::doc_4::University of Leeds"", ""5a8a43eb5542996c9b8d5e82::doc_1::PNG solution""]","[0.852051, 0.812012, 0.80127, 0.789062, 0.788574, 0.787598, 0.787109, 0.784668, 0.783691, 0.780762]",0.831555,1.0,1.0
dense,5ae73acb5542991e8301cc07,"[""5ae73acb5542991e8301cc07::doc_8::D1NZ"", ""5ae73acb5542991e8301cc07::doc_7::Drifting (motorsport)"", ""5adf58f15542993a75d264d2::doc_1::The Young Ones (video game)"", ""5ae305df5542992decbdcdc3::doc_1::Dead or Alive 5 Plus"", ""5ab84bf555429916710eb01f::doc_7::Uno-X"", ""5a8a3e745542996c9b8d5e70::doc_6::Starfaring"", ""5a77cb335542997042120b3a::doc_5::Supertubos"", ""5adddccd5542997dc7907069::doc_8::Trainmaster Command Control"", ""5a79311755429970f5fffe67::doc_2::Neuro: Supernatural Detective"", ""5ab8ee035542991b5579f04b::doc_3::Volvo T6""]","[0.879883, 0.854004, 0.789551, 0.786133, 0.78418, 0.780762, 0.780762, 0.780273, 0.780273, 0.779785]",1.0,1.0,1.0
dense,5a7320565542991f9a20c61d,"[""5a7320565542991f9a20c61d::doc_9::Keith Bostic (American football)"", ""5a7320565542991f9a20c61d::doc_3::Keith Bostic"", ""5a7320565542991f9a20c61d::doc_5::Jerry Glanville"", ""5a7320565542991f9a20c61d::doc_6::Portland State Vikings football under Jerry Glanville"", ""5ae748d1554299572ea547b0::doc_8::Wayne Garland"", ""5ab69c25554299110f219a39::doc_8::Owsley Stanley"", ""5ab7f0015542992aa3b8c88b::doc_5::Didi Beck"", ""5a8c5569554299240d9c2126::doc_9::Gerry Marsden"", ""5a8574945542997b5ce3fffb::doc_8::Keith Richards"", ""5ae0bae555429906c02dab08::doc_7::Ralph Garman""]","[0.86377, 0.854492, 0.83252, 0.790527, 0.784668, 0.782227, 0.779297, 0.776855, 0.775879, 0.775879]",0.919721,1.0,1.0
dense,5ae32e125542991a06ce9946,"[""5ae32e125542991a06ce9946::doc_9::Kirton End"", ""5ae32e125542991a06ce9946::doc_5::Kirton, Nottinghamshire"", ""5ae32e125542991a06ce9946::doc_4::Kirton, Suffolk"", ""5ae32e125542991a06ce9946::doc_8::Borough of Berwick-upon-Tweed"", ""5a88dcf9554299206df2b383::doc_9::Hatton, Warwickshire"", ""5a713a5a5542994082a3e6a9::doc_6::Gorse Hill"", ""5ae67dba55429908198fa5f0::doc_0::Ellenbrook, Western Australia"", ""5ae32e125542991a06ce9946::doc_1::Willoughton"", ""5ae0aaf455429945ae959401::doc_7::Curzon Ashton F.C."", ""5ae32e125542991a06ce9946::doc_3::Boston, Lincolnshire""]","[0.861328, 0.84375, 0.842773, 0.816406, 0.812988, 0.806641, 0.801758, 0.798828, 0.79834, 0.797852]",0.790386,1.0,1.0
